	Tail	Head
1363	10725270	8899822
1364	10725270	8948508
1365	10725270	9029670
1366	10725270	9194692
1367	10725270	9400380
1368	10725270	9404411
1369	10725270	9605553
1370	10725270	9723973
1371	10725270	9879726
1372	10727441	10025399
1373	10727441	1439783
1374	10727441	1890157
1375	10727441	7589853
1376	10727441	7621989
1377	10727441	7789637
1378	10727441	7821733
1379	10727441	7961797
1380	10727441	7971976
1381	10727441	8127894
1382	10727441	8960900
1383	10727441	9495343
1384	10730108	2035513
1385	10730108	3276474
1386	10730108	6373464
1387	10730108	8112189
1388	10730108	8422813
1389	10730108	9073323
1390	10739754	10090898
1391	10739754	10521293
1392	10739754	1872184
1393	10739754	1975860
1394	10739754	270276
1395	10739754	3490363
1396	10739754	7657027
1397	10739754	7987399
1398	10739754	8072544
1399	10739754	8383698
1400	10739754	8601620
1401	10739754	8651280
1402	10739754	8722052
1403	10739754	8808601
1404	10739754	9309689
1405	10739754	9350817
1406	10739754	9491819
1407	10739754	9537152
1408	10739754	9771706
1409	10739754	9817917
1410	10739754	9856492
1411	10749575	10580413
1412	10749575	131313
1413	10749575	1991827
1414	10749575	2060728
1415	10749575	2186054
1416	10749575	2563455
1417	10749575	2645581
1418	10749575	2695369
1419	10749575	3046976
1420	10749575	3322910
1421	10749575	6329865
1422	10749575	7883951
1423	10749575	8792089
1424	10749575	9356018
1425	10749575	9421374
1426	10751750	10751750
1427	10751750	10966491
1428	10751750	11289474
1429	10751750	12631367
1430	10751750	3038641
1431	10751750	3942692
1432	10751750	9589379
1433	10768990	9011569
1434	10768990	9017350
1435	10772656	10096789
1436	10772656	1460549
1437	10772656	1513106
1438	10772656	2043016
1439	10772656	2194696
1440	10772656	3582820
1441	10772656	8550841
1442	10772656	9049792
1443	10772656	9287060
1444	10772656	9444601
1445	10772656	9606983
1446	10772656	9734395
1447	10772656	9794114
1448	10772656	9842504
1449	10775523	3500674
1450	10775523	7773291
1451	10775523	8447318
1452	10779485	1675432
1453	10779485	7612220
1454	10779485	7840855
1455	10779485	7964456
1456	10779485	8072542
1457	10779485	8072544
1458	10779485	8268651
1459	10779485	8401590
1460	10779485	8535060
1461	10779485	9075813
1462	10779485	9215667
1463	10779485	9257847
1464	10779485	9647636
1465	10779485	9662408
1466	10779485	9662409
1467	10781513	1415621
1468	10781513	1507788
1469	10781513	1740366
1470	10781513	2507378
1471	10781513	2533117
1472	10781513	8603873
1473	10781513	8703884
1474	10781513	9075807
1475	10781520	1499477
1476	10781520	1838048
1477	10781520	2119076
1478	10781520	7053039
1479	10781520	8722054
1480	10793009	10051618
1481	10793009	10090898
1482	10793009	10331426
1483	10793009	10535461
1484	10793009	2227105
1485	10793009	7789634
1486	10793009	7813802
1487	10793009	7912209
1488	10793009	8433729
1489	10793009	8640221
1490	10793009	8782826
1491	10793009	8842605
1492	10793009	8945470
1493	10793009	8945471
1494	10793009	9032108
1495	10793009	9075812
1496	10793009	9133559
1497	10793009	9758619
1498	10793009	9988276
1499	10807676	8720604
1500	10807676	8899822
1501	10807676	9276137
1502	10807676	9672120
1503	10807676	9716913
1504	10807676	9719467
1505	10807676	9723973
1506	10811574	1468277
1507	10811574	1547917
1508	10811574	1959708
1509	10811574	2369660
1510	10811574	2651055
1511	10811574	6116858
1512	10811574	6127504
1513	10811574	7882806
1514	10811574	7955990
1515	10811574	8082532
1516	10811574	8218832
1517	10811574	8842606
1518	10811574	9165223
1519	10811574	9171257
1520	10818026	10388978
1521	10818026	1830260
1522	10818026	8892716
1523	10818026	9135934
1524	10818026	9135935
1525	10818026	9742976
1526	10821782	10078995
1527	10821782	2543815
1528	10821782	2547480
1529	10821782	3140677
1530	10821782	3816968
1531	10821782	8735642
1532	10821782	8894182
1533	10821782	9217885
1534	10821782	9257918
1535	10821782	9559887
1536	10821782	9605555
1537	10837382	10406153
1538	10837382	1830255
1539	10837382	1838048
1540	10837382	2119076
1541	10837382	3184351
1542	10837382	3240844
1543	10837382	4042795
1544	10837382	6818073
1545	10837382	7789648
1546	10837382	7944837
1547	10837382	8314015
1548	10837382	8722054
1549	10837382	9228211
1550	10837382	9288543
1551	10837382	9709745
1552	10840051	10510086
1553	10840051	9075796
1554	10840051	9428763
1555	10840051	9529321
1556	10845962	1425101
1557	10845962	1425102
1558	10845962	1425109
1559	10845962	1781827
1560	10845962	2027939
1561	10845962	2611574
1562	10845962	2904881
1563	10845962	3105777
1564	10845962	8306233
1565	10845962	8366922
1566	10845962	9197212
1567	10848492	10438898
1568	10848492	10615959
1569	10848492	1290746
1570	10848492	1385478
1571	10848492	1613467
1572	10848492	1675432
1573	10848492	1727742
1574	10848492	1828030
1575	10848492	1832743
1576	10848492	1896073
1577	10848492	2132756
1578	10848492	2666213
1579	10848492	2784133
1580	10848492	2838358
1581	10848492	2882518
1582	10848492	3003909
1583	10848492	3309680
1584	10848492	3585250
1585	10848492	7026724
1586	10848492	7556956
1587	10848492	7560085
1588	10848492	7612220
1589	10848492	7704030
1590	10848492	7773291
1591	10848492	7813807
1592	10848492	7842018
1593	10848492	7847389
1594	10848492	7928409
1595	10848492	7931087
1596	10848492	8072542
1597	10848492	8168644
1598	10848492	8227346
1599	10848492	8278351
1600	10848492	8401590
1601	10848492	8528247
1602	10848492	8528248
1603	10848492	8533167
1604	10848492	8621011
1605	10848492	8650584
1606	10848492	8661724
1607	10848492	8792828
1608	10848492	8847232
1609	10848492	8900244
1610	10848492	8982458
1611	10848492	9036992
1612	10848492	9054944
1613	10848492	9058834
1614	10848492	9215667
1615	10848492	9238035
1616	10848492	9257847
1617	10848492	9467012
1618	10848492	9519736
1619	10848492	9530623
1620	10848492	9570569
1621	10848492	9662408
1622	10848492	9662409
1623	10848492	9674382
1624	10848492	9819564
1625	10848492	9892222
1626	10859350	10432377
1627	10859350	10535459
1628	10859350	1381005
1629	10859350	1864963
1630	10859350	2010046
1631	10859350	3396784
1632	10859350	3862110
1633	10859350	6480821
1634	10859350	7810696
1635	10859350	7967355
1636	10859350	8094359
1637	10859350	8603776
1638	10859350	8608603
1639	10859350	9133555
1640	10859350	9654536
1641	10860185	10189543
1642	10860185	1778354
1643	10860185	7821173
1644	10860185	9075814
1645	10862796	10588944
1646	10862796	1516509
1647	10862796	1526327
1648	10862796	1579407
1649	10862796	1838064
1650	10862796	1940637
1651	10862796	2026583
1652	10862796	2602538
1653	10862796	3240843
1654	10862796	3428502
1655	10862796	3582820
1656	10862796	3596080
1657	10862796	3825934
1658	10862796	6219905
1659	10862796	7014312
1660	10862796	7583545
1661	10862796	7698509
1662	10862796	7868970
1663	10862796	8458530
1664	10862796	8477875
1665	10862796	8601643
1666	10862796	8904926
1667	10862796	9068943
1668	10862796	9201600
1669	10862796	9229192
1670	10862796	9356039
1671	10862796	9734395
1672	10864575	1473611
1673	10864575	3101508
1674	10864575	7241881
1675	10864575	7733369
1676	10864575	7756588
1677	10864575	7977785
1678	10864575	8048571
1679	10864575	8342628
1680	10864575	8958219
1681	10864575	9272727
1682	10864575	9400380
1683	10864575	9732381
1684	10873985	1936680
1685	10873985	1936704
1686	10873985	1936705
1687	10873985	1936706
1688	10873985	1936707
1689	10873985	3275895
1690	10873985	6700669
1691	10873985	8008349
1692	10873985	8651399
1693	10873985	8792093
1694	10873985	8792094
1695	10873985	9135962
1696	10886245	10331400
1697	10886245	10868956
1698	10886245	2451692
1699	10886245	7554382
1700	10886245	7612150
1701	10886245	7883114
1702	10886245	7926306
1703	10886245	8262314
1704	10886245	8288043
1705	10886245	8426122
1706	10886245	8567980
1707	10886245	8577709
1708	10886245	8635655
1709	10886245	8647206
1710	10886245	8700877
1711	10886245	8772714
1712	10886245	8824713
1713	10886245	8826963
1714	10886245	9153283
1715	10890871	1733815
1716	10890871	2389754
1717	10890871	2407581
1718	10890871	7872581
1719	10890871	7883111
1720	10890871	7988316
1721	10890871	9167109
1722	10903125	1532777
1723	10903125	1778354
1724	10903125	1954451
1725	10903125	3056758
1726	10903125	3884415
1727	10903125	6360671
1728	10903125	7685354
1729	10903125	7744226
1730	10903125	7926344
1731	10903125	7926349
1732	10903125	8090784
1733	10903125	8436255
1734	10903125	8462770
1735	10903125	8601111
1736	10903125	8894482
1737	10903125	8989136
1738	10903125	9246952
1739	10903969	160326
1740	10903969	1733240
1741	10903969	1884094
1742	10903969	2138578
1743	10903969	8720416
1744	10903969	9239416
1745	10903969	9559887
1746	10911806	1284550
1747	10911806	9455929
1748	10926840	8662294
1749	10937011	10097918
1750	10937011	10191799
1751	10937011	1317826
1752	10937011	1681160
1753	10937011	1914813
1754	10937011	2021139
1755	10937011	2407581
1756	10937011	2912042
1757	10937011	3195568
1758	10937011	3523246
1759	10937011	7917445
1760	10937011	7934754
1761	10937011	8484362
1762	10937011	8508101
1763	10937011	8529517
1764	10937011	8776222
1765	10937011	9061711
1766	10937011	9098178
1767	10937011	9681282
1768	10937502	1314967
1769	10937502	2404715
1770	10937502	3919804
1771	10937502	7713319
1772	10937502	8366922
1773	10937502	8586000
1774	10937502	8598963
1775	10937502	8623845
1776	10937502	8623868
1777	10937502	8741819
1778	10937502	8942876
1779	10937502	9455934
1780	10937502	9559484
1781	10938048	10229287
1782	10938048	10938049
1783	10938048	1580240
1784	10938048	1778353
1785	10938048	7708068
1786	10938048	7955969
1787	10938048	8039603
1788	10938048	8270133
1789	10938048	8299433
1790	10938048	8553405
1791	10938048	8826962
1792	10938048	8960840
1793	10938048	8960845
1794	10938048	9290544
1795	10938048	9454524
1796	10938048	9549452
1797	10938048	9653614
1798	10938048	9732337
1799	10938048	9742976
1800	10938048	9742977
1801	10938049	10096781
1802	10938049	10440120
1803	10938049	10938048
1804	10938049	1778353
1805	10938049	1987413
1806	10938049	2043016
1807	10938049	7589820
1808	10938049	7851072
1809	10938049	7955969
1810	10938049	8039603
1811	10938049	8270133
1812	10938049	8387089
1813	10938049	8553405
1814	10938049	8886549
1815	10938049	8960840
1816	10938049	8960845
1817	10938049	8968014
1818	10938049	9231662
1819	10938049	9653614
1820	10938049	9732337
1821	10938049	9732338
1822	10938049	9732339
1823	10938049	9742976
1824	10938050	10078544
1825	10938050	10382584
1826	10938050	10388968
1827	10938050	10388969
1828	10938050	1626994
1829	10938050	2707518
1830	10938050	3192037
1831	10938050	6605267
1832	10938050	6985452
1833	10938050	7698508
1834	10938050	7789630
1835	10938050	7924774
1836	10938050	8062603
1837	10938050	8916747
1838	10938050	9314756
1839	10944172	1433314
1840	10944172	1619671
1841	10944172	2164883
1842	10944172	2851714
1843	10944172	2956889
1844	10944172	3030140
1845	10944172	3850773
1846	10944172	6134470
1847	10944172	6137147
1848	10944172	6361268
1849	10944172	6362435
1850	10944172	7485560
1851	10944172	8023994
1852	10944172	8308734
1853	10944172	8928857
1854	10944172	9217882
1855	10944172	9223590
1856	10944172	9841512
1857	10944187	1381004
1858	10944187	2526763
1859	10944187	5907911
1860	10944187	9419343
1861	10952644	10097935
1862	10952644	10480525
1863	10952644	1513095
1864	10952644	1513106
1865	10952644	1825954
1866	10952644	1860008
1867	10952644	1867994
1868	10952644	2227133
1869	10952644	2387037
1870	10952644	2809082
1871	10952644	3792697
1872	10952644	3873913
1873	10952644	6738599
1874	10952644	7587012
1875	10952644	7618940
1876	10952644	8082528
1877	10952644	8269796
1878	10952644	8307261
1879	10952644	8546507
1880	10952644	9713006
1881	10952644	9827844
1882	10953032	10027394
1883	10953032	8601643
1884	10953032	9209199
1885	10964123	2071180
1886	10964123	2594949
1887	10964123	2964977
1888	10964123	3057890
1889	10964123	3126860
1890	10964123	3552773
1891	10964123	3993659
1892	10964123	4042803
1893	10964123	4054448
1894	10964123	4092859
1895	10964123	6363177
1896	10964123	6690964
1897	10964123	7555607
1898	10964123	7587849
1899	10964123	7587911
1900	10964123	7743762
1901	10964123	7876049
1902	10964123	7969678
1903	10964123	8432408
1904	10964123	8960856
1905	10964123	8968688
1906	10964123	9049486
1907	10964123	9702471
1908	10966967	1516497
1909	10966967	1741141
1910	10966967	3073031
1911	10966967	3743309
1912	10966967	8803489
1913	10966967	8968688
1914	10966967	9212309
1915	10966967	9514482
1916	10971508	1559414
1917	10971508	3516608
1918	10971508	7537916
1919	10971508	8088010
1920	10971508	8591829
1921	10983198	1315120
1922	10983198	1532777
1923	10983198	1681160
1924	10983198	2407581
1925	10983198	2664520
1926	10983198	2929491
1927	10983198	3075947
1928	10983198	7580706
1929	10983198	7895958
1930	10983198	8108035
1931	10983198	8480681
1932	10983198	9020271
1933	10983198	9096978
1934	10986179	10493317
1935	10986179	3516607
1936	10986179	8892716
1937	10986179	9742976
1938	10995460	2875912
1939	10995460	7485613
1940	10995460	8608603
1941	10995460	8646493
1942	10995460	9380271
1943	10995460	9644046
1944	11004091	3554882
1945	11004091	7930365
1946	11004091	8376715
1947	11004091	8430734
1948	11005876	10329982
1949	11005876	1647314
1950	11005876	1665546
1951	11005876	1725217
1952	11005876	2000888
1953	11005876	2200623
1954	11005876	2522305
1955	11005876	2819907
1956	11005876	3193850
1957	11005876	3257379
1958	11005876	6400712
1959	11005876	6451172
1960	11005876	6478120
1961	11005876	6872353
1962	11005876	8243290
1963	11005876	9685609
1964	11005876	9739991
1965	11006768	10075330
1966	11006768	10084598
1967	11006768	10190643
1968	11006768	1393888
1969	11006768	2389148
1970	11006768	2671575
1971	11006768	2770465
1972	11006768	2776094
1973	11006768	3180560
1974	11006768	6701570
1975	11006768	7669125
1976	11006768	7899920
1977	11006768	8339176
1978	11006768	8439889
1979	11006768	8612439
1980	11006768	8688690
1981	11006768	8841820
1982	11006768	8842598
1983	11006768	9013432
1984	11006768	9118771
1985	11006768	9188514
1986	11006768	9283788
1987	11006768	9283790
1988	11006768	9388789
1989	11006768	9929969
1990	11018080	11017071
1991	11018080	1532777
1992	11018080	3311855
1993	11018080	8247074
1994	11018080	8640221
1995	11018080	9042926
1996	11018080	9541507
1997	11018080	9758619
1998	11023815	10102716
1999	11023815	10331421
2000	11023815	1884888
2001	11023815	2010050
